processed_images,rss_gb,elapsed_s
2180,1.0193328857421875,37.363529920578
2190,1.0193634033203125,37.51189970970154
2200,1.0193939208984375,37.66326189041138
2210,1.0193939208984375,37.808109760284424
2220,1.0194244384765625,37.95298480987549
2230,1.0194549560546875,38.094475984573364
2240,1.0194549560546875,38.25422286987305
2250,1.0194549560546875,38.386698961257935
2260,1.01947021484375,38.53520584106445
2270,1.0195159912109375,38.80802369117737
2280,1.0195159912109375,38.987602949142456
2290,1.0195159912109375,39.14340281486511
2300,1.0195465087890625,39.32765483856201
2310,1.019561767578125,39.47981381416321
2320,1.0195770263671875,39.64509892463684
2330,1.0196075439453125,39.7923367023468
2340,1.0196075439453125,39.958542823791504
2350,1.0196380615234375,40.1566379070282
2360,1.0196380615234375,40.32270574569702
2370,1.0196533203125,40.493645668029785
2380,1.019683837890625,40.67556977272034
2390,1.019683837890625,40.81435585021973
2400,1.019683837890625,40.98552584648132
2410,1.01971435546875,41.156763792037964
2420,1.019744873046875,41.322579860687256
2430,1.019744873046875,41.47798490524292
2440,1.0197601318359375,41.61951184272766
2450,1.019775390625,41.78413677215576
2460,1.0197906494140625,41.92107582092285
2470,1.0197906494140625,42.149972915649414
2480,1.019805908203125,42.31727480888367
2490,1.01983642578125,42.49623990058899
2500,1.01983642578125,42.643009662628174
2510,1.0198516845703125,42.78110384941101
2520,1.0198516845703125,42.93197584152222
2530,1.019866943359375,43.13097071647644
2540,1.019866943359375,43.31076979637146
2550,1.0198822021484375,43.465128898620605
2560,1.0198822021484375,43.65981078147888
2570,1.019927978515625,43.83466982841492
2580,1.019927978515625,43.99903178215027
2590,1.0199432373046875,44.13147974014282
2600,1.01995849609375,44.27844977378845
2610,1.01995849609375,44.442614793777466
2620,1.0199737548828125,44.59611177444458
2630,1.0200042724609375,44.73247480392456
2640,1.0200042724609375,44.88351893424988
2650,1.0200347900390625,45.03362774848938
2660,1.02008056640625,45.177902698516846
2670,1.02008056640625,45.37595272064209
2680,1.02008056640625,45.52860689163208
2690,1.025909423828125,45.68620800971985
2700,1.02593994140625,45.82900881767273
2710,1.02593994140625,46.080323696136475
2720,1.0259552001953125,46.26552391052246
2730,1.025970458984375,46.41024088859558
2740,1.025970458984375,46.57748985290527
2750,1.0260009765625,46.71238970756531
2760,1.026031494140625,46.85532069206238
2770,1.026031494140625,47.047080993652344
2780,1.0260467529296875,47.20498275756836
2790,1.02606201171875,47.356632709503174
2800,1.02606201171875,47.52953386306763
2810,1.0260772705078125,47.716551780700684
2820,1.026092529296875,47.859649658203125
2830,1.0261077880859375,48.03517270088196
2840,1.026123046875,48.162532806396484
2850,1.0261383056640625,48.335129737854004
2860,1.026153564453125,48.50431489944458
2870,1.0261993408203125,48.675742864608765
2880,1.0261993408203125,48.828161001205444
2890,1.0261993408203125,48.96079778671265
2900,1.0262298583984375,49.09531378746033
2910,1.0262451171875,49.3008337020874
2920,1.026275634765625,49.50687384605408
2930,1.03399658203125,49.679887771606445
2940,1.03399658203125,49.846062660217285
2950,1.034027099609375,50.00749683380127
2960,1.0340576171875,50.136512994766235
2970,1.0340576171875,50.289453744888306
2980,1.0340728759765625,50.57510495185852
2990,1.0341033935546875,50.71361684799194
3000,1.03411865234375,50.91899085044861
3010,1.03411865234375,51.05654287338257
3020,1.0341339111328125,51.20415282249451
3030,1.034149169921875,51.35497689247131
3040,1.034149169921875,51.54593467712402
3050,1.0341644287109375,51.718910932540894
3060,1.0341644287109375,51.8744158744812
3070,1.0341644287109375,51.998135805130005
3080,1.034210205078125,52.162601947784424
3090,1.0342254638671875,52.32378578186035
3100,1.0342254638671875,52.49087381362915
3110,1.0342559814453125,52.73102283477783
3120,1.034271240234375,52.87008881568909
3130,1.034271240234375,53.050437688827515
3140,1.0342864990234375,53.25581073760986
3150,1.0343017578125,53.425206661224365
3160,1.034332275390625,53.60900688171387
3170,1.0343475341796875,53.798120975494385
3180,1.0343475341796875,53.937421798706055
3190,1.0343475341796875,54.09652400016785
3200,1.0343780517578125,54.22484302520752
3210,1.0344085693359375,54.36425280570984
3220,1.0344085693359375,54.513723850250244
3230,1.0344390869140625,54.74917984008789
3240,1.0344390869140625,54.92405581474304
3250,1.034454345703125,55.17367386817932
3260,1.0344696044921875,55.33903169631958
3270,1.0344696044921875,55.53718972206116
3280,1.0345001220703125,55.714085817337036
3290,1.034515380859375,55.88399577140808
3300,1.034515380859375,56.033018827438354
3310,1.034515380859375,56.21016883850098
3320,1.034576416015625,56.381186723709106
3330,1.034576416015625,56.56742978096008
3340,1.034576416015625,56.87118172645569
3350,1.0345916748046875,57.01073098182678
3360,1.0346221923828125,57.21495985984802
3370,1.034637451171875,57.355703830718994
3380,1.0346527099609375,57.515347957611084
3390,1.0346527099609375,57.67100977897644
3400,1.03466796875,57.80946683883667
3410,1.034698486328125,57.965309858322144
3420,1.034698486328125,58.137067794799805
3430,1.03472900390625,58.27033185958862
3440,1.0347442626953125,58.42674779891968
3450,1.0347442626953125,58.58233284950256
3460,1.0347747802734375,58.714075803756714
3470,1.0347900390625,58.91192388534546
3480,1.0347900390625,59.044031858444214
3490,1.0348052978515625,59.20069479942322
3500,1.0348358154296875,59.359508991241455
3510,1.03485107421875,59.49592185020447
3520,1.03485107421875,59.656447887420654
3530,1.0348663330078125,59.77741479873657
3540,1.0348663330078125,59.93024182319641
3550,1.0348968505859375,60.13355278968811
3560,1.0348968505859375,60.27347779273987
3570,1.0349273681640625,60.48066186904907
3580,1.034942626953125,60.68385982513428
3590,1.034942626953125,60.82784175872803
3600,1.0349578857421875,60.997100830078125
3610,1.0349578857421875,61.11245083808899
3620,1.035003662109375,61.28618288040161
3630,1.035003662109375,61.52225184440613
3640,1.0350189208984375,61.6851909160614
3650,1.0350341796875,61.86363387107849
3660,1.0350494384765625,62.03039479255676
3670,1.035064697265625,62.21940994262695
3680,1.03509521484375,62.39855885505676
3690,1.0351104736328125,62.536449670791626
3700,1.0351104736328125,62.69302558898926
3710,1.035125732421875,62.82253575325012
3720,1.0351409912109375,62.97478175163269
3730,1.03515625,63.1227388381958
3740,1.0351715087890625,63.291690826416016
3750,1.0351715087890625,63.56720995903015
3760,1.035186767578125,63.817999839782715
3770,1.03521728515625,64.005117893219
3780,1.03521728515625,64.19874978065491
3790,1.0352325439453125,64.42914986610413
3800,1.0352630615234375,64.60386896133423
3810,1.0352783203125,64.74031281471252
3820,1.0352783203125,64.88891863822937
3830,1.0352935791015625,65.08350276947021
3840,1.035308837890625,65.24605369567871
3850,1.035308837890625,65.38865685462952
3860,1.0353546142578125,65.5272068977356
3870,1.0353546142578125,65.68128371238708
3880,1.035369873046875,65.81627583503723
3890,1.0353851318359375,65.94063067436218
3900,1.035400390625,66.12659287452698
3910,1.035430908203125,66.27269673347473
3920,1.0354461669921875,66.44189786911011
3930,1.0354461669921875,66.60707974433899
3940,1.0354461669921875,66.8143618106842
3950,1.0354766845703125,66.96615290641785
3960,1.035491943359375,67.14146280288696
3970,1.035491943359375,67.29334092140198
3980,1.0355072021484375,67.44126176834106
3990,1.0355224609375,67.59585189819336
4000,1.0355377197265625,67.72043967247009
4010,1.0355377197265625,67.86173176765442
4020,1.035552978515625,68.04954481124878
4030,1.03558349609375,68.17437887191772
4040,1.03558349609375,68.32842779159546
4050,1.0355987548828125,68.47949481010437
4060,1.035614013671875,68.63282203674316
4070,1.035614013671875,68.80684781074524
4080,1.03564453125,68.98510265350342
4090,1.03564453125,69.11373686790466
4100,1.03564453125,69.28012371063232
4110,1.0356903076171875,69.46863675117493
4120,1.0356903076171875,69.64584398269653
4130,1.0356903076171875,69.78878474235535
4140,1.0357208251953125,69.9842779636383
4150,1.035736083984375,70.15697979927063
4160,1.0357666015625,70.30503487586975
4170,1.0357818603515625,70.47023272514343
4180,1.0357818603515625,70.61771583557129
4190,1.0358123779296875,70.79173970222473
4200,1.03582763671875,70.91261076927185
4210,1.03582763671875,71.06487083435059
4220,1.03582763671875,71.19970989227295
4230,1.035858154296875,71.33600091934204
4240,1.0358734130859375,71.5142719745636
4250,1.035888671875,71.69207668304443
4260,1.035919189453125,71.87073183059692
4270,1.035919189453125,72.0281720161438
4280,1.035919189453125,72.17708683013916
4290,1.0359649658203125,72.38887596130371
4300,1.0359649658203125,72.55899286270142
4310,1.0359649658203125,72.72461891174316
4320,1.0359954833984375,72.89228796958923
4330,1.0360107421875,73.18309664726257
4340,1.0360107421875,73.40242791175842
4350,1.0360260009765625,73.56219291687012
4360,1.036041259765625,73.71841096878052
4370,1.0360870361328125,73.84953880310059
4380,1.036102294921875,74.06331872940063
4390,1.036102294921875,74.24404668807983
4400,1.0361328125,74.46459579467773
4410,1.0361480712890625,74.67477464675903
4420,1.0361480712890625,74.83376169204712
4430,1.0361785888671875,74.97977185249329
4440,1.03619384765625,75.17205667495728
4450,1.03619384765625,75.31122875213623
4460,1.03619384765625,75.46218276023865
4470,1.036224365234375,75.6145179271698
4480,1.0362548828125,75.77367663383484
4490,1.0362701416015625,75.96875286102295
4500,1.0363006591796875,76.1148579120636
4510,1.0363006591796875,76.28896284103394
4520,1.0363311767578125,76.54276776313782
4530,1.0363616943359375,76.71943092346191
4540,1.0363616943359375,76.89892673492432
4550,1.036376953125,77.12322688102722
4560,1.03692626953125,77.34905290603638
4570,1.040496826171875,77.66733384132385
4580,1.039794921875,77.86965680122375
4590,1.0369873046875,78.21943783760071
4600,1.0370025634765625,78.35594964027405
4610,1.0100250244140625,78.5337827205658
4620,1.0133056640625,78.68473768234253
4630,1.0137786865234375,78.84046268463135
4640,1.013824462890625,79.02927684783936
4650,1.01385498046875,79.19028973579407
4660,1.0138702392578125,79.36475586891174
4670,1.0053558349609375,79.54192996025085
4680,1.0054473876953125,79.72533869743347
4690,1.0052642822265625,79.9125440120697
4700,1.005279541015625,80.051433801651
4710,1.0038299560546875,80.21921277046204
4720,1.00384521484375,80.37575387954712
4730,0.928741455078125,80.53396081924438
4740,0.93048095703125,80.69016289710999
4750,0.93048095703125,80.86148977279663
4760,0.952789306640625,81.071124792099
4770,0.9605865478515625,81.24561166763306
4780,0.9605865478515625,81.40169882774353
4790,0.9605865478515625,81.56478381156921
4800,0.9617767333984375,81.74355363845825
4810,0.971343994140625,81.91550779342651
4820,0.9713592529296875,82.04012179374695
4830,0.9713897705078125,82.19506978988647
4840,0.9716644287109375,82.38931202888489
4850,0.9716644287109375,82.55279779434204
4860,0.9738616943359375,82.75862288475037
4870,0.973876953125,82.91060280799866
4880,0.9738922119140625,83.1451907157898
4890,0.973907470703125,83.28341770172119
4900,0.9739227294921875,83.44799780845642
4910,0.9739227294921875,83.63589668273926
4920,0.97393798828125,83.81450581550598
4930,0.97393798828125,84.0064787864685
4940,0.973968505859375,84.16176891326904
4950,0.9739837646484375,84.31575083732605
4960,0.9782867431640625,84.56199073791504
4970,0.97833251953125,84.73421382904053
4980,0.9783477783203125,84.93649172782898
4990,0.947998046875,85.11031174659729
5000,0.954833984375,85.31621766090393
5010,0.9551849365234375,85.47214984893799
5020,0.965087890625,85.6241307258606
5030,0.9651031494140625,85.75909686088562
5040,0.967529296875,85.90956687927246
5050,0.9675445556640625,86.09694480895996
5060,0.9683685302734375,86.29759073257446
5070,0.9683990478515625,86.45898175239563
5080,0.9683990478515625,86.63384294509888
5090,0.9684295654296875,86.79435086250305
5100,0.96844482421875,86.96447587013245
5110,0.96844482421875,87.12038278579712
5120,0.9684600830078125,87.29812097549438
5130,0.9684906005859375,87.45623278617859
5140,0.968505859375,87.63596272468567
5150,0.968505859375,87.77087068557739
5160,0.9685516357421875,88.10406970977783
5170,0.9685516357421875,88.35793375968933
5180,0.9685516357421875,88.51356387138367
5190,0.9685821533203125,88.64222693443298
5200,0.9685821533203125,88.81927585601807
5210,0.968597412109375,88.96706366539001
5220,0.9686279296875,89.12223076820374
5230,0.9686279296875,89.3113808631897
5240,0.9686431884765625,89.45251297950745
5250,0.9686431884765625,89.59426379203796
5260,0.9686737060546875,89.75839376449585
5270,0.9693145751953125,89.9403829574585
5280,0.9693145751953125,90.11336588859558
5290,0.9693450927734375,90.28237891197205
5300,0.9693603515625,90.4052038192749
5310,0.9693603515625,90.57056164741516
5320,0.969390869140625,90.77264881134033
5330,0.9694061279296875,90.9993827342987
5340,0.96942138671875,91.16317486763
5350,0.969451904296875,91.33562803268433
5360,0.969451904296875,91.47751379013062
5370,0.9694671630859375,91.63336968421936
5380,0.969512939453125,91.78798985481262
5390,0.969512939453125,91.93837594985962
5400,0.9695281982421875,92.08686590194702
5410,0.9695587158203125,92.23936176300049
5420,0.9695587158203125,92.41409373283386
5430,0.969573974609375,92.57199382781982
5440,0.9696044921875,92.70496582984924
5450,0.9696197509765625,92.86859798431396
5460,0.9696197509765625,93.10467481613159
5470,0.9696502685546875,93.25251078605652
5480,0.9696502685546875,93.4017059803009
5490,0.96966552734375,93.56685376167297
5500,0.9696807861328125,93.71599268913269
5510,0.969696044921875,93.89294075965881
5520,0.969696044921875,94.05434703826904
5530,0.969696044921875,94.183917760849
5540,0.9697113037109375,94.35172462463379
5550,0.9697265625,94.53593277931213
5560,0.969757080078125,94.7050108909607
5570,0.9697723388671875,94.89955878257751
5580,0.96978759765625,95.07611680030823
5590,0.9698028564453125,95.27111887931824
5600,0.969818115234375,95.49267768859863
5610,0.9698486328125,95.65581488609314
5620,0.9698638916015625,95.81222677230835
5630,0.9698638916015625,95.96902394294739
5640,0.9698638916015625,96.10051989555359
5650,0.9699249267578125,96.30457973480225
5660,0.9699249267578125,96.50364589691162
5670,0.9699249267578125,96.68859076499939
5680,0.9699554443359375,96.84802579879761
5690,0.969970703125,96.99460196495056
5700,0.969970703125,97.16041588783264
5710,0.970001220703125,97.31603479385376
5720,0.970001220703125,97.44372200965881
5730,0.9700164794921875,97.70945262908936
5740,0.97003173828125,97.92876887321472
5750,0.9700469970703125,98.07457876205444
5760,0.9700469970703125,98.24303579330444
5770,0.9700775146484375,98.38709878921509
5780,0.9700775146484375,98.51234483718872
5790,0.9700927734375,98.70436978340149
5800,0.970123291015625,98.91652464866638
5810,0.9701385498046875,99.09788680076599
5820,0.9701385498046875,99.29296469688416
5830,0.970184326171875,99.45705699920654
5840,0.9701995849609375,99.58180570602417
5850,0.9701995849609375,99.77473998069763
5860,0.97021484375,99.94802689552307
5870,0.970245361328125,100.116947889328
5880,0.970245361328125,100.28710889816284
5890,0.9702606201171875,100.49183368682861
5900,0.97027587890625,100.65261483192444
5910,0.970306396484375,100.80435681343079
5920,0.9703369140625,101.03351879119873
5930,0.9703369140625,101.239022731781
5940,0.970367431640625,101.42713761329651
5950,0.9703826904296875,101.5936210155487
5960,0.9703826904296875,101.75537586212158
5970,0.9703826904296875,101.92713761329651
5980,0.97039794921875,102.09180068969727
5990,0.970428466796875,102.34427690505981
6000,0.970428466796875,102.48807764053345
6010,0.9704437255859375,102.6372458934784
6020,0.9704437255859375,102.78015899658203
6030,0.9704742431640625,102.92417788505554
6040,0.9704742431640625,103.08777379989624
6050,0.970489501953125,103.23869180679321
6060,0.9705047607421875,103.39247274398804
6070,0.97052001953125,103.52670383453369
6080,0.97052001953125,103.66603374481201
6090,0.970550537109375,103.83974289894104
6100,0.970550537109375,103.97765564918518
6110,0.9705810546875,104.14568591117859
6120,0.9705810546875,104.27325963973999
6130,0.9705963134765625,104.40707182884216
6140,0.970611572265625,104.55803680419922
6150,0.9706573486328125,104.77128863334656
6160,0.970703125,104.92271065711975
6170,0.970733642578125,105.07323694229126
6180,0.970733642578125,105.25405073165894
6190,0.970733642578125,105.3967559337616
6200,0.97076416015625,105.56289196014404
6210,0.97076416015625,105.71984267234802
6220,0.9707794189453125,105.8977108001709
6230,0.9708099365234375,106.05896186828613
6240,0.9708099365234375,106.23105382919312
6250,0.9708099365234375,106.42246389389038
6260,0.9708404541015625,106.59428477287292
6270,0.970855712890625,106.74812698364258
6280,0.970855712890625,106.88149976730347
6290,0.97088623046875,107.12461376190186
6300,0.970916748046875,107.28834891319275
6310,0.970916748046875,107.45228886604309
6320,0.970947265625,107.62037301063538
6330,0.9709625244140625,107.78797578811646
6340,0.9709625244140625,107.92584776878357
6350,0.970977783203125,108.11769771575928
6360,0.9709930419921875,108.29558396339417
6370,0.97100830078125,108.53404068946838
6380,0.971038818359375,108.67249178886414
6390,0.9756317138671875,108.82374572753906
6400,0.9756622314453125,109.00174474716187
6410,0.9756927490234375,109.34257364273071
6420,0.9757080078125,109.48559165000916
6430,0.9757080078125,109.69275069236755
6440,0.9757232666015625,109.82891082763672
6450,0.975738525390625,109.99203085899353
6460,0.97576904296875,110.15228176116943
6470,0.9757843017578125,110.29008984565735
6480,0.975799560546875,110.45277786254883
6490,0.975799560546875,110.67012667655945
6500,0.975830078125,110.83723878860474
6510,0.975830078125,110.97492289543152
6520,0.9758453369140625,111.17924880981445
6530,0.9764556884765625,111.4334819316864
6540,0.976470947265625,111.59365177154541
6550,0.9764862060546875,111.7758207321167
6560,0.9767303466796875,111.95088386535645
6570,0.9767303466796875,112.2085816860199
6580,0.97674560546875,112.44939970970154
6590,0.9767608642578125,112.64035201072693
6600,0.976776123046875,112.88428688049316
6610,0.9767913818359375,113.06407189369202
6620,0.9768218994140625,113.32034873962402
6630,0.9768218994140625,113.47303986549377
6640,0.976837158203125,113.63201260566711
6650,0.97686767578125,113.80573582649231
6660,0.976898193359375,113.98816084861755
6670,0.9769134521484375,114.16899466514587
6680,0.9769287109375,114.35878872871399
6690,0.9769439697265625,114.54943680763245
6700,0.976959228515625,114.72913098335266
6710,0.9769744873046875,114.99607276916504
6720,0.9769744873046875,115.18313384056091
6730,0.97698974609375,115.33546495437622
6740,0.9770355224609375,115.5256519317627
6750,0.9770355224609375,115.70297694206238
6760,0.97705078125,115.86540484428406
6770,0.977081298828125,116.03526568412781
6780,0.977081298828125,116.19960284233093
6790,0.9770965576171875,116.41691184043884
6800,0.97711181640625,116.54285883903503
6810,0.97711181640625,116.69399881362915
6820,0.9771270751953125,116.84619188308716
6830,0.9771575927734375,117.11452960968018
6840,0.9771575927734375,117.240398645401
6850,0.9771575927734375,117.39304280281067
6860,0.9771728515625,117.54596090316772
6870,0.9772186279296875,117.74457383155823
6880,0.97723388671875,117.93415188789368
6890,0.9772491455078125,118.10839080810547
6900,0.9772796630859375,118.26876974105835
6910,0.9772796630859375,118.39607763290405
6920,0.977294921875,118.5424337387085
6930,0.9773101806640625,118.73080086708069
6940,0.9773406982421875,118.9633138179779
6950,0.97735595703125,119.11954975128174
6960,0.9773712158203125,119.31966781616211
6970,0.9773712158203125,119.44824194908142
6980,0.977386474609375,119.59386801719666
6990,0.9774169921875,119.74210095405579
7000,0.9774322509765625,119.9554648399353
7010,0.977447509765625,120.0997838973999
7020,0.9774627685546875,120.2900779247284
7030,0.97747802734375,120.45568585395813
7040,0.97747802734375,120.63635468482971
7050,0.97747802734375,120.83270978927612
7060,0.977508544921875,121.00804686546326
7070,0.977508544921875,121.13799667358398
7080,0.9775238037109375,121.34944796562195
7090,0.9775390625,121.50118780136108
7100,0.9775390625,121.68483996391296
7110,0.977569580078125,121.87199378013611
7120,0.9837188720703125,122.06919193267822
7130,0.983734130859375,122.26147198677063
7140,0.983734130859375,122.45821380615234
7150,0.9837493896484375,122.6349937915802
7160,0.9838104248046875,122.80581974983215
7170,0.9838104248046875,122.9888026714325
7180,0.98382568359375,123.13226962089539
7190,0.9838409423828125,123.26969075202942
7200,0.9838714599609375,123.41873979568481
7210,0.9838714599609375,123.6075849533081
7220,0.9838714599609375,123.76452469825745
7230,0.98388671875,123.93647575378418
